epoch,train_loss,data_loss,pde_loss,ic_loss,bc_loss,val_loss,lambda_pde
142,0.04008885583281517,0.033798387095332144,0.0006174685380537995,7.421705311571713e-06,0.0005598782831802965,0.03343761110305786,1.0
143,0.039701595440506936,0.03385236386954785,0.00031383728387299924,7.815866938472027e-06,0.0005457235575886443,0.03238870519399643,1.0
144,0.04159008778631687,0.03510258190333843,0.000996338368509896,9.215515568939736e-06,0.0005399012239067815,0.031172701388597488,1.0
145,0.041336581081151964,0.03482926993817091,0.0009715339135727845,9.866360956948484e-06,0.0005437113676453009,0.03477357259392738,1.0
146,0.042242037042975425,0.03563819049298763,0.0009740567091503181,1.2296397329919273e-05,0.0005506826045457273,0.03534469410777092,1.0
147,0.042489208415150644,0.035240735337138174,0.0015903278789483012,1.134494624875515e-05,0.0005544695870485156,0.03323745912313461,1.0
148,0.040119845390319826,0.03417644216865301,0.0003538413810892962,8.781766171523486e-06,0.000550174409756437,0.03403875264525413,1.0
149,0.040544771760702134,0.034549648866057395,0.0004433976170839742,9.91373298165854e-06,0.0005452587907202542,0.03632108855247498,1.0
150,0.04083691442012787,0.034451365105807784,0.0008689922419143841,7.67748651378497e-06,0.0005439782086759805,0.03438080483675003,1.0
151,0.0396702965348959,0.03383816422522068,0.0002508528267499059,8.085737343208166e-06,0.0005500422243494541,0.03355039808154106,1.0
152,0.04001986657083034,0.03420937426388264,0.00022166563605424016,8.637021950562484e-06,0.0005502456424292177,0.03237700542807579,1.0
153,0.04100064957141876,0.03404107311367988,0.0012212497886503115,8.28687712419196e-06,0.0005655457865213976,0.032635318875312805,1.0
154,0.04090340934693813,0.03364767687767744,0.0013720378371654077,8.113641777526937e-06,0.0005802558147115633,0.032882981777191164,1.0
155,0.04113587494194507,0.035097288578748706,0.0003538326307898387,1.0865666230529314e-05,0.0005576096987351775,0.04363620981574059,1.0
156,0.03995611456036568,0.03401323387771845,0.0003986251915921457,7.72596153183258e-06,0.0005466995891183615,0.03197284525632858,1.0
157,0.040894676744937894,0.03468993726372719,0.0006991044431342744,7.481286038455437e-06,0.0005430822336347774,0.03583478191494942,1.0
158,0.04175539045035839,0.035575766190886496,0.0007558371017803438,1.0480207132786745e-05,0.0005318984958576038,0.0328393942117691,1.0
159,0.040373161360621454,0.03426479930430651,0.0004409995813621208,8.660240164317656e-06,0.0005580760252196341,0.033230711102485655,1.0
160,0.04065931613743305,0.034592264845967294,0.0005476108012371696,7.909990034931979e-06,0.0005440340475179255,0.03563778865337372,1.0
161,0.041233547061681745,0.03506304341554642,0.0006258969700429589,1.076084408123279e-05,0.0005436998299555853,0.03491640776395798,1.0
162,0.040837354615330695,0.03474707232415676,0.0005047323427279479,9.745956765982556e-06,0.0005488090278813615,0.035207354366779325,1.0
163,0.03964661127328873,0.033851898446679116,0.0003169057515333407,7.442260224706843e-06,0.0005403384388191626,0.032589500844478606,1.0
164,0.040575152784585955,0.03377032648026943,0.001073004005709663,9.134330630331533e-06,0.0005640478900168091,0.03390279984474182,1.0
165,0.042329012885689736,0.03486603184044361,0.0017549873229581862,1.068442512951151e-05,0.0005601149469148368,0.03424217331409454,1.0
166,0.040669159516692165,0.034029553204774854,0.0010429301332915203,9.201455248330604e-06,0.0005504661655286327,0.03273239052295685,1.0
167,0.03955051144212484,0.033589827418327334,0.0003978755157731939,7.729755283435224e-06,0.0005485510991420597,0.03353403437137604,1.0
168,0.04046357160806656,0.034458132177591326,0.0002736191906733438,9.969834604817151e-06,0.0005632121772505343,0.03496624875068664,1.0
169,0.041557596683502195,0.03565068145096302,0.00024877573311096057,1.3197403523918182e-05,0.0005526165432529524,0.03821374583244324,1.0
170,0.04038914282619953,0.03446973901987076,0.00035276509402319787,1.0298687313479604e-05,0.0005463651840109378,0.03471820938587189,1.0
171,0.03971874555945396,0.033643671944737434,0.0005582068386720493,6.133315928309457e-06,0.0005455533614149317,0.03572396382689476,1.0
172,0.04031328821182251,0.034173484653234484,0.0005531522901728749,8.08064556622412e-06,0.0005505844802828506,0.03125266706943512,1.0
173,0.04106996276974678,0.03499718187749386,0.0004350772818434052,1.1386232774384553e-05,0.000552384129492566,0.030725786983966826,1.0
174,0.03991661050915718,0.034056701108813286,0.0002489453465677798,8.815885119474843e-06,0.0005522804990177974,0.0322579653263092,1.0
175,0.0395792096555233,0.03375368846952915,0.0002800810454355087,8.019614473596448e-06,0.0005465244052466005,0.029723863303661346,1.0
176,0.0403087038397789,0.03423763279616833,0.000515308367786929,7.986076095221507e-06,0.00054759018891491,0.031757798969745635,1.0
177,0.041000952064991,0.034703191101551054,0.0006964653895702213,1.0457263775606407e-05,0.0005496722813695669,0.03509429833292961,1.0
178,0.042690177842974665,0.03415254561603069,0.002515911109512672,8.453296273728483e-06,0.0005937188102398068,0.03518152904510498,1.0
179,0.038675545543432235,0.03294012150168419,0.0002484945837059058,4.904654728306923e-06,0.0005437882940750569,0.03898118203878403,1.0
180,0.04095844060182571,0.03462861965596676,0.0007304121073684655,9.48377122040256e-06,0.0005504571041092276,0.036842573404312136,1.0
181,0.040732722885906694,0.03462925998866558,0.0005084849345148541,1.0513201683352235e-05,0.0005489846013952047,0.03283885478973389,1.0
182,0.04053658077120781,0.03423557461053133,0.0006605321436363738,8.179149519492057e-06,0.000555868255905807,0.033324908554553986,1.0
183,0.0391603881418705,0.033249243512749674,0.0003054485027678311,6.2708789810130835e-06,0.0005542987345252186,0.03345257672667503,1.0
184,0.03921947635710239,0.033175929576158524,0.0003850589024659712,6.852745000287541e-06,0.0005589960289653391,0.031115445792675018,1.0
185,0.039671836093068125,0.03398148521780968,0.000155364760896191,8.323511181515641e-06,0.0005451750956126488,0.0347715502679348,1.0
186,0.039446125015616416,0.033534465417265895,0.00033606828248593956,6.6866224815385065e-06,0.0005508725217077881,0.03147186288237572,1.0
187,0.03911406064033508,0.03321974693238735,0.0003882704838179052,6.205774978297995e-06,0.0005443985336460173,0.03184784311056137,1.0
188,0.03947087579965591,0.03362974752485752,0.0003440375634236261,6.083406085053866e-06,0.000543625645688735,0.03504093933105469,1.0
189,0.03925760287046433,0.03329036222398281,0.00040241469323518684,5.993192477035336e-06,0.0005504894121550023,0.0320566788315773,1.0
190,0.03914886143803596,0.032843526408076286,0.0007142144376412033,5.392373552240315e-06,0.0005537196907680482,0.03076486188173294,1.0
191,0.04132115159928799,0.03501297822594643,0.000677083077665884,1.0296242695403634e-05,0.000552812774782069,0.037406443536281586,1.0
192,0.03966619782149792,0.03373390340805054,0.00044427195825846866,7.1203073484866766e-06,0.0005416819462552667,0.030806654185056688,1.0
193,0.038604110032320026,0.03270091102272272,0.00037197682459373026,4.727687323793361e-06,0.0005483945304295048,0.031137816667556762,1.0
194,0.03938650068640709,0.033537128776311875,0.000205039943481097,7.142973919144424e-06,0.0005572902278508991,0.032984305679798126,1.0
195,0.039155887126922605,0.03342700950801372,0.00022924279770813883,6.488485540103284e-06,0.0005434749999549239,0.0384762989282608,1.0
196,0.04050076884031296,0.03310753647238016,0.0017284573360811918,5.853782305166533e-06,0.0005606237290194258,0.03398143261671066,1.0
197,0.04008211799710989,0.033948672123253344,0.0006497802888625301,6.185678602378175e-06,0.0005421808746177703,0.031800861120224,1.0
198,0.03879097752273083,0.03305042862892151,0.00018867129646241664,5.930529616307467e-06,0.0005492572146467865,0.03335453662276268,1.0
199,0.039245618641376497,0.033561518251895905,0.00012941907031927257,6.614564090341446e-06,0.0005488535605836659,0.0332634847164154,1.0
200,0.03869559693336487,0.03293924118578434,0.00024560885602841154,5.692517676834541e-06,0.0005453821801347658,0.029767126202583313,1.0
201,0.03804063414037227,0.03228740495443344,0.00016298441716935486,5.12876836637588e-06,0.0005538957098033279,0.034733645558357236,1.0
202,0.040971899598836896,0.0351427037268877,0.00021129374590236693,1.1183170654476271e-05,0.000550607057637535,0.0330503908097744,1.0
203,0.038022775068879126,0.032201851427555085,0.00022649146363255568,4.130628382881696e-06,0.0005553125895094126,0.030508772224187852,1.0
204,0.038401517286896704,0.03260352246463299,0.0002279520627344027,5.018188733629358e-06,0.000551986088976264,0.030562428265810012,1.0
205,0.03932135728001594,0.033232342004776004,0.00045810447476105765,6.125224624156544e-06,0.0005569658471504226,0.03164410284161568,1.0
206,0.0380770318955183,0.032334295861423015,0.00022866736736614258,4.635230214262265e-06,0.000546771641005762,0.030255057096481325,1.0
207,0.03847384569048882,0.0326086228787899,0.00029889782081590966,4.484694709390169e-06,0.0005521478024311364,0.03420781338214874,1.0
208,0.039709994420409206,0.03349697268009186,0.0006048403288586996,7.645819717254199e-06,0.0005531723331660032,0.03232083886861801,1.0
209,0.03833443845808506,0.03252519030869007,0.0002986863793921657,4.7913070575305025e-06,0.0005462648754473775,0.03240905511379242,1.0
210,0.038128988973796366,0.03220581503212452,0.00035855909041129054,3.831604838524072e-06,0.0005526298662880436,0.029716459035873413,1.0
211,0.03804044798761606,0.03189009055495262,0.0004874118597363122,4.161429542364203e-06,0.0005621331403963268,0.03028683286905289,1.0
212,0.04009989427030086,0.034011762216687204,0.0005476018101908266,6.972746432438726e-06,0.0005470802744384855,0.03207609409093857,1.0
213,0.03823485253751278,0.03244774807989597,0.00023546510539017618,4.243828731887333e-06,0.00055092009564396,0.03321407449245453,1.0
214,0.03793763716518879,0.032195064097642896,0.0001971731458324939,3.9946815641087595e-06,0.0005505453031510115,0.03179285758733749,1.0
215,0.03795019014179707,0.032116698935627935,0.0002515057842829265,4.027829926599224e-06,0.0005541707105003298,0.03134799364209175,1.0
216,0.03835278443992138,0.03175269120931625,0.000873343463987112,3.7529215678659964e-06,0.0005689220589119941,0.03162361842393875,1.0
217,0.03827073715627193,0.03255991932749748,0.00013087760715279728,4.515206408541417e-06,0.0005534788187360391,0.03234181690216065,1.0
218,0.03883063291013241,0.03260028184950352,0.0005732384591829032,4.8921158395387465e-06,0.0005608191288774833,0.03216765820980072,1.0
